outcome,group,value,percent
owned_land_acres,OBC,2.97,97.0588650128214
owned_land_acres,OBC,3.0,97.06853657346186
owned_land_acres,OBC,3.01,97.07159977890119
owned_land_acres,OBC,3.02,97.084546055913
owned_land_acres,OBC,3.03,97.13071011390781
owned_land_acres,OBC,3.04,97.17510617140852
owned_land_acres,OBC,3.05,97.21539802373339
owned_land_acres,OBC,3.06,97.23245395161959
owned_land_acres,OBC,3.07,97.2378479160421
owned_land_acres,OBC,3.09,97.2500898464023
owned_land_acres,OBC,3.1,97.28968552062341
owned_land_acres,OBC,3.11,97.2917113204873
owned_land_acres,OBC,3.12,97.31037372944833
owned_land_acres,OBC,3.13,97.36500040300353
owned_land_acres,OBC,3.14,97.39682648126285
owned_land_acres,OBC,3.15,97.44647219217426
owned_land_acres,OBC,3.16,97.50783432353492
owned_land_acres,OBC,3.18,97.52313129078662
owned_land_acres,OBC,3.19,97.576177840448
owned_land_acres,OBC,3.2,97.60458402001237
owned_land_acres,OBC,3.21,97.62489647563673
owned_land_acres,OBC,3.22,97.62658464218997
owned_land_acres,OBC,3.23,97.64471064984296
owned_land_acres,OBC,3.24,97.7713367555817
owned_land_acres,OBC,3.26,97.7806597915144
owned_land_acres,OBC,3.27,97.79061180563062
owned_land_acres,OBC,3.28,97.79272473667145
owned_land_acres,OBC,3.29,97.79600304720385
owned_land_acres,OBC,3.3,97.83555243298721
owned_land_acres,OBC,3.31,97.86577605998862
owned_land_acres,OBC,3.32,97.92602868472493
owned_land_acres,OBC,3.34,97.94995436134306
owned_land_acres,OBC,3.36,97.9553183744235
owned_land_acres,OBC,3.37,97.95853678227175
owned_land_acres,OBC,3.39,97.97316262163307
owned_land_acres,OBC,3.4,97.9926201025837
owned_land_acres,OBC,3.41,98.09114368090971
owned_land_acres,OBC,3.43,98.0980959864318
owned_land_acres,OBC,3.44,98.10673014149678
owned_land_acres,OBC,3.48,98.11127185409484
owned_land_acres,OBC,3.49,98.11319963138466
owned_land_acres,OBC,3.5,98.15621389733306
owned_land_acres,OBC,3.52,98.157226797265
owned_land_acres,OBC,3.53,98.1943637385868
owned_land_acres,OBC,3.54,98.20161196336858
owned_land_acres,OBC,3.55,98.20470239730071
owned_land_acres,OBC,3.58,98.22741096029094
owned_land_acres,OBC,3.6,98.23511662375167
owned_land_acres,OBC,3.62,98.26575281687589
owned_land_acres,OBC,3.63,98.2745871558199
owned_land_acres,OBC,3.64,98.27852439587792
owned_land_acres,OBC,3.65,98.28176458652041
owned_land_acres,OBC,3.68,98.34442007128882
owned_land_acres,OBC,3.71,98.34673449317631
owned_land_acres,OBC,3.72,98.35256139063424
owned_land_acres,OBC,3.74,98.3547342243592
owned_land_acres,OBC,3.75,98.39379894297085
owned_land_acres,OBC,3.76,98.4042111186153
owned_land_acres,OBC,3.77,98.42906125702078
owned_land_acres,OBC,3.78,98.45761447044625
owned_land_acres,OBC,3.79,98.60645630345566
owned_land_acres,OBC,3.8,98.61305104441037
owned_land_acres,OBC,3.82,98.62808117243269
owned_land_acres,OBC,3.85,98.63792699542702
owned_land_acres,OBC,3.87,98.63830274862758
owned_land_acres,OBC,3.9,98.64037211407994
owned_land_acres,OBC,3.92,98.64263207898183
owned_land_acres,OBC,3.96,98.65352347609945
owned_land_acres,OBC,4.0,98.69600177639569
owned_land_acres,OBC,4.02,98.69901869339728
owned_land_acres,OBC,4.03,98.69949246917189
owned_land_acres,OBC,4.04,98.73805346066683
owned_land_acres,OBC,4.05,98.79599024763401
owned_land_acres,OBC,4.06,98.79807595018204
owned_land_acres,OBC,4.07,98.80835612209341
owned_land_acres,OBC,4.08,98.81848697295032
owned_land_acres,OBC,4.1,98.82176528348273
owned_land_acres,OBC,4.12,98.83378263323436
owned_land_acres,OBC,4.13,98.86198318322117
owned_land_acres,OBC,4.14,98.87002833153005
owned_land_acres,OBC,4.15,98.87955285830941
owned_land_acres,OBC,4.16,98.89586904250336
owned_land_acres,OBC,4.18,98.90357470596409
owned_land_acres,OBC,4.19,98.90614507568385
owned_land_acres,OBC,4.22,98.91196652744321
owned_land_acres,OBC,4.23,98.91477650789956
owned_land_acres,OBC,4.24,98.92452430831983
owned_land_acres,OBC,4.25,98.94153122491899
owned_land_acres,OBC,4.26,98.94448279353787
owned_land_acres,OBC,4.27,98.94969704990793
owned_land_acres,OBC,4.28,98.95295630049537
owned_land_acres,OBC,4.3,98.95321039679013
owned_land_acres,OBC,4.31,98.95513817407995
owned_land_acres,OBC,4.36,98.96238367601245
owned_land_acres,OBC,4.38,98.96712960230644
owned_land_acres,OBC,4.41,98.96778853183207
owned_land_acres,OBC,4.42,98.98824802131752
owned_land_acres,OBC,4.48,98.99281696240836
owned_land_acres,OBC,4.49,98.99422609136744
owned_land_acres,OBC,4.5,99.00870620383532
owned_land_acres,OBC,4.52,99.01223501650142
owned_land_acres,OBC,4.53,99.02246203839488
owned_land_acres,OBC,4.56,99.03280341995806
owned_land_acres,OBC,4.58,99.03443168382714
owned_land_acres,OBC,4.6,99.03893342499777
owned_land_acres,OBC,4.62,99.04169439416708
owned_land_acres,OBC,4.63,99.05852704841236
owned_land_acres,OBC,4.66,99.06130980037591
owned_land_acres,OBC,4.7,99.06293806424499
owned_land_acres,OBC,4.72,99.06631984305001
owned_land_acres,OBC,4.73,99.07013727773973
owned_land_acres,OBC,4.76,99.10272978361422
owned_land_acres,OBC,4.77,99.1333781751032
owned_land_acres,OBC,4.8,99.14899643856987
owned_land_acres,OBC,4.83,99.16598701807335
owned_land_acres,OBC,4.84,99.16839401683634
owned_land_acres,OBC,4.9,99.17170500156011
owned_land_acres,OBC,4.94,99.17233125689438
owned_land_acres,OBC,4.97,99.18763366984463
owned_land_acres,OBC,5.0,99.20498911115155
owned_land_acres,OBC,5.02,99.20735254432607
owned_land_acres,OBC,5.03,99.22123090710322
owned_land_acres,OBC,5.04,99.23106039300187
owned_land_acres,OBC,5.05,99.23627464937192
owned_land_acres,OBC,5.06,99.27071324705784
owned_land_acres,OBC,5.07,99.28858602972787
owned_land_acres,OBC,5.08,99.31758263193
owned_land_acres,OBC,5.1,99.3232679412254
owned_land_acres,OBC,5.12,99.33464400551475
owned_land_acres,OBC,5.14,99.33904412995027
owned_land_acres,OBC,5.15,99.34872113628927
owned_land_acres,OBC,5.16,99.42997912733456
owned_land_acres,OBC,5.17,99.4318524476388
owned_land_acres,OBC,5.18,99.44715486058907
owned_land_acres,OBC,5.19,99.45373054159883
owned_land_acres,OBC,5.2,99.46429519680292
owned_land_acres,OBC,5.21,99.46823243686094
owned_land_acres,OBC,5.24,99.475600467011
owned_land_acres,OBC,5.28,99.48865652930576
owned_land_acres,OBC,5.29,99.49205464520645
owned_land_acres,OBC,5.3,99.50025042153746
owned_land_acres,OBC,5.35,99.50173165154546
owned_land_acres,OBC,5.36,99.50563621741212
owned_land_acres,OBC,5.39,99.51375847681258
owned_land_acres,OBC,5.44,99.51788359347088
owned_land_acres,OBC,5.45,99.53268500215374
owned_land_acres,OBC,5.5,99.5359959868775
owned_land_acres,OBC,5.54,99.54716783747091
owned_land_acres,OBC,5.55,99.54731487133199
owned_land_acres,OBC,5.57,99.55214520595365
owned_land_acres,OBC,5.64,99.55540717939039
owned_land_acres,OBC,5.66,99.55777061256491
owned_land_acres,OBC,5.68,99.56401138311331
owned_land_acres,OBC,5.73,99.564261885247
owned_land_acres,OBC,5.75,99.56967490961446
owned_land_acres,OBC,5.8,99.56982194347556
owned_land_acres,OBC,5.85,99.57672708924812
owned_land_acres,OBC,5.88,99.57995638849351
owned_land_acres,OBC,5.91,99.5818623829891
owned_land_acres,OBC,5.94,99.58407333660398
owned_land_acres,OBC,5.95,99.58720189042602
owned_land_acres,OBC,5.98,99.59753238059209
owned_land_acres,OBC,6.03,99.61356451714923
owned_land_acres,OBC,6.04,99.6285365940249
owned_land_acres,OBC,6.05,99.63308375232151
owned_land_acres,OBC,6.06,99.64705741482342
owned_land_acres,OBC,6.1,99.66169817539878
owned_land_acres,OBC,6.19,99.66652851002044
owned_land_acres,OBC,6.26,99.6701444538635
owned_land_acres,OBC,6.27,99.67085784037471
owned_land_acres,OBC,6.33,99.67373316921375
owned_land_acres,OBC,6.34,99.67539955297275
owned_land_acres,OBC,6.36,99.68917717032653
owned_land_acres,OBC,6.4,99.69375155711595
owned_land_acres,OBC,6.44,99.69651252628525
owned_land_acres,OBC,6.53,99.78916291871558
owned_land_acres,OBC,6.62,99.79383532807904
owned_land_acres,OBC,6.64,99.79546359194812
owned_land_acres,OBC,6.68,99.79771811115147
owned_land_acres,OBC,6.7,99.81235887172683
owned_land_acres,OBC,6.73,99.81542480001544
owned_land_acres,OBC,6.85,99.82662387910165
owned_land_acres,OBC,6.93,99.82877493003237
owned_land_acres,OBC,7.16,99.83443845653353
owned_land_acres,OBC,7.44,99.83750438482215
owned_land_acres,OBC,7.47,99.8397044470399
owned_land_acres,OBC,7.48,99.84041783355111
owned_land_acres,OBC,7.5,99.84259066727608
owned_land_acres,OBC,7.54,99.84480162089096
owned_land_acres,OBC,7.56,99.85793664581482
owned_land_acres,OBC,7.62,99.86680768876712
owned_land_acres,OBC,7.64,99.86975925738601
owned_land_acres,OBC,7.95,99.87369649744402
owned_land_acres,OBC,7.98,99.87586933116899
owned_land_acres,OBC,8.16,99.88539385794834
owned_land_acres,OBC,8.2,99.88554089180943
owned_land_acres,OBC,8.25,99.90929502892297
owned_land_acres,OBC,8.32,99.91092329279205
owned_land_acres,OBC,8.55,99.91316147489971
owned_land_acres,OBC,8.98,99.91457060385879
owned_land_acres,OBC,9.03,99.91480749174609
owned_land_acres,OBC,9.04,99.9150443796334
owned_land_acres,OBC,9.29,99.92247231246762
owned_land_acres,OBC,9.34,99.9301834216269
owned_land_acres,OBC,9.55,99.93201862204121
owned_land_acres,OBC,9.56,99.94321770112742
owned_land_acres,OBC,9.7,99.94509646713021
owned_land_acres,OBC,9.78,99.94822502095225
owned_land_acres,OBC,9.91,99.9541145439436
owned_land_acres,OBC,10.15,99.95751265984431
owned_land_acres,OBC,10.19,99.96238656005444
owned_land_acres,OBC,10.42,99.96735303714007
owned_land_acres,OBC,12.55,99.96984172138144
owned_land_acres,OBC,12.88,99.97825532565481
owned_land_acres,OBC,15.4,99.98619515415356
owned_land_acres,OBC,16.27,99.9941349826523
owned_land_acres,OBC,18.72,99.99532759063669
owned_land_acres,OBC,22.28,100.0
owned_land_acres,ST,0.0,7.179602980377448
owned_land_acres,ST,0.01,24.230189842154907
owned_land_acres,ST,0.02,39.0613050935034
owned_land_acres,ST,0.03,51.577754047148794
owned_land_acres,ST,0.04,61.05176659863902
owned_land_acres,ST,0.05,61.482472956775446
owned_land_acres,ST,0.06,64.11529466642398
owned_land_acres,ST,0.08,65.9899800915041
owned_land_acres,ST,0.09,67.47017863942582
owned_land_acres,ST,0.1,68.95037718734756
owned_land_acres,ST,0.12,69.04608971137787
owned_land_acres,ST,0.16,69.12420160408954
owned_land_acres,ST,0.17,69.44035839889182
owned_land_acres,ST,0.19,69.86277355053929
owned_land_acres,ST,0.24,72.7841874299084
owned_land_acres,ST,0.25,73.16100094586665
owned_land_acres,ST,0.26,74.83727925426386
owned_land_acres,ST,0.34,75.0089217745614
owned_land_acres,ST,0.36,75.41039072034206
owned_land_acres,ST,0.43,75.7605850996779
owned_land_acres,ST,0.47,76.11077947901374
owned_land_acres,ST,0.54,76.35769742664515
owned_land_acres,ST,0.6,76.85153332190794
owned_land_acres,ST,0.63,77.09845126953934
owned_land_acres,ST,0.65,77.12317942924322
owned_land_acres,ST,0.7,79.90036995363351
owned_land_acres,ST,0.73,79.95753564047837
owned_land_acres,ST,0.77,80.03666575153079
owned_land_acres,ST,0.82,80.82651226442535
owned_land_acres,ST,0.84,82.36271282108822
owned_land_acres,ST,0.86,85.47860640354021
owned_land_acres,ST,0.88,87.09306431267771
owned_land_acres,ST,0.98,87.12782919602611
owned_land_acres,ST,1.0,87.48536929339164
owned_land_acres,ST,1.03,89.24485058620427
owned_land_acres,ST,1.05,89.29699791122687
owned_land_acres,ST,1.23,89.37612802227927
owned_land_acres,ST,1.25,89.3909649181016
owned_land_acres,ST,1.49,89.9377481670833
owned_land_acres,ST,1.51,89.95273052266859
owned_land_acres,ST,1.55,90.11506361813643
owned_land_acres,ST,1.56,91.87454491094906
owned_land_acres,ST,1.67,91.88443617483061
owned_land_acres,ST,2.03,92.30161477501137
owned_land_acres,ST,2.05,92.35376210003398
owned_land_acres,ST,2.08,92.43187399274565
owned_land_acres,ST,2.11,92.84905259292641
owned_land_acres,ST,2.56,92.86403494851172
owned_land_acres,ST,2.57,94.79559514091076
owned_land_acres,ST,2.65,95.21342831002487
owned_land_acres,ST,2.76,95.6882089763394
owned_land_acres,ST,2.77,96.1060421454535
owned_land_acres,ST,2.95,96.11811530577951
owned_land_acres,ST,3.04,96.88854294031837
owned_land_acres,ST,3.06,96.97545514868938
owned_land_acres,ST,3.09,97.4502358150039
owned_land_acres,ST,3.34,97.66558899407211
owned_land_acres,ST,3.54,98.43601662861097
owned_land_acres,ST,3.65,98.71319020693889
owned_land_acres,ST,4.06,98.80010241530988
owned_land_acres,ST,4.81,99.03902007597826
owned_land_acres,ST,5.1,99.23451799740188
owned_land_acres,ST,5.16,99.4300159188255
owned_land_acres,ST,6.3,99.56929364186354
owned_land_acres,ST,7.76,99.99999999999997
owned_land_acres,Others,0.0,0.01673444523547783
owned_land_acres,Others,0.01,3.4918546077226593
owned_land_acres,Others,0.02,6.527136603925267
owned_land_acres,Others,0.03,12.034293436153995
owned_land_acres,Others,0.04,14.566042524054353
owned_land_acres,Others,0.05,15.807807087849831
owned_land_acres,Others,0.06,17.464339527794095
owned_land_acres,Others,0.07,18.292141914249672
owned_land_acres,Others,0.08,23.229607945340092
owned_land_acres,Others,0.09,23.38701527702111
owned_land_acres,Others,0.1,24.959342575683856
owned_land_acres,Others,0.12,26.029272130886287
owned_land_acres,Others,0.13,26.12035202883866
owned_land_acres,Others,0.14,26.228529240145846
owned_land_acres,Others,0.15,26.47180776868556
owned_land_acres,Others,0.16,28.70607838210496
owned_land_acres,Others,0.17,28.719337998180976
owned_land_acres,Others,0.18,28.957893168062775
owned_land_acres,Others,0.19,28.98081054190897
owned_land_acres,Others,0.2,31.709773644790307
owned_land_acres,Others,0.21,32.53992936005327
owned_land_acres,Others,0.22,33.265678251023026
owned_land_acres,Others,0.24,33.550895123279204
owned_land_acres,Others,0.25,34.64524615839568
