outcome,group,value,percent
consumption_pc_monthly,Others,2412.090909090909,67.99758259364116
consumption_pc_monthly,Others,2412.5,68.0003126959139
consumption_pc_monthly,Others,2414.0,68.00665396676584
consumption_pc_monthly,Others,2415.0,68.01272048932343
consumption_pc_monthly,Others,2415.75,68.01299456913044
consumption_pc_monthly,Others,2416.5,68.01401735475172
consumption_pc_monthly,Others,2416.6666666666665,68.07503976648
consumption_pc_monthly,Others,2416.75,68.11117752327787
consumption_pc_monthly,Others,2418.75,68.11133127536473
consumption_pc_monthly,Others,2420.0,68.13486141451916
consumption_pc_monthly,Others,2420.75,68.13600720180993
consumption_pc_monthly,Others,2422.3333333333335,68.14160377777159
consumption_pc_monthly,Others,2422.5714285714284,68.1418472943377
consumption_pc_monthly,Others,2425.0,68.28055440525388
consumption_pc_monthly,Others,2425.5,68.28106566436706
consumption_pc_monthly,Others,2426.6,68.28307112636956
consumption_pc_monthly,Others,2427.0,68.28534999969176
consumption_pc_monthly,Others,2427.1666666666665,68.28916037749653
consumption_pc_monthly,Others,2427.5,68.28935423882344
consumption_pc_monthly,Others,2427.6666666666665,68.30042438907728
consumption_pc_monthly,Others,2427.8333333333335,68.3044861181197
consumption_pc_monthly,Others,2428.5714285714284,68.31957521422657
consumption_pc_monthly,Others,2429.25,68.32775260586952
consumption_pc_monthly,Others,2430.5,68.32791972770306
consumption_pc_monthly,Others,2431.0,68.33095198625085
consumption_pc_monthly,Others,2433.3333333333335,68.39911943126219
consumption_pc_monthly,Others,2433.4,68.41964266090854
consumption_pc_monthly,Others,2433.5,68.42838647523946
consumption_pc_monthly,Others,2433.6666666666665,68.42879291553864
consumption_pc_monthly,Others,2434.3333333333335,68.42944669615146
consumption_pc_monthly,Others,2435.4,68.43240114277354
consumption_pc_monthly,Others,2435.6666666666665,68.43286574147079
consumption_pc_monthly,Others,2435.75,68.43364987711378
consumption_pc_monthly,Others,2436.6,68.4526349174042
consumption_pc_monthly,Others,2437.5,68.4602050016738
consumption_pc_monthly,Others,2438.0,68.49019267499732
consumption_pc_monthly,Others,2438.75,68.49100689257034
consumption_pc_monthly,Others,2438.8333333333335,68.49312064952098
consumption_pc_monthly,Others,2439.0,68.50786346918875
consumption_pc_monthly,Others,2439.285714285714,68.50976331019245
consumption_pc_monthly,Others,2440.0,68.5325386736676
consumption_pc_monthly,Others,2441.5,68.54047094437486
consumption_pc_monthly,Others,2441.6666666666665,68.56803601959936
consumption_pc_monthly,Others,2441.75,68.57088110169359
consumption_pc_monthly,Others,2443.4,68.58506372897533
consumption_pc_monthly,Others,2444.3333333333335,68.59018188192168
consumption_pc_monthly,Others,2445.0,68.59087176085053
consumption_pc_monthly,Others,2445.75,68.60740946901056
consumption_pc_monthly,Others,2446.6,68.60909405709266
consumption_pc_monthly,Others,2447.1666666666665,68.60929628788101
consumption_pc_monthly,Others,2447.3333333333335,68.61110120368326
consumption_pc_monthly,Others,2448.0,68.61144301462697
consumption_pc_monthly,Others,2448.4,68.6119189776089
consumption_pc_monthly,Others,2450.0,68.70910853283827
consumption_pc_monthly,Others,2452.5,68.71608398425438
consumption_pc_monthly,Others,2452.6666666666665,68.7283507268364
consumption_pc_monthly,Others,2453.0,68.86219927180785
consumption_pc_monthly,Others,2453.125,68.86297739106483
consumption_pc_monthly,Others,2453.25,68.87148054995546
consumption_pc_monthly,Others,2454.1666666666665,68.88325127493553
consumption_pc_monthly,Others,2454.25,68.9104186001962
consumption_pc_monthly,Others,2455.0,68.92632726177476
consumption_pc_monthly,Others,2455.6666666666665,68.92879063760117
consumption_pc_monthly,Others,2458.25,68.98484597452062
consumption_pc_monthly,Others,2458.3333333333335,68.9958853743571
consumption_pc_monthly,Others,2458.4,69.01026520540242
consumption_pc_monthly,Others,2458.5,69.07723961443821
consumption_pc_monthly,Others,2459.0,69.08015154526585
consumption_pc_monthly,Others,2459.5,69.0812344947472
consumption_pc_monthly,Others,2459.6666666666665,69.11669106295157
consumption_pc_monthly,Others,2460.0,69.1313812860359
consumption_pc_monthly,Others,2460.6666666666665,69.13245086577058
consumption_pc_monthly,Others,2461.5384615384614,69.13900271013279
consumption_pc_monthly,Others,2461.75,69.1398821720696
consumption_pc_monthly,Others,2462.090909090909,69.14947630228961
consumption_pc_monthly,Others,2462.5,69.15352198763601
consumption_pc_monthly,Others,2463.0,69.15462766568673
consumption_pc_monthly,Others,2465.0,69.16095690376665
consumption_pc_monthly,Others,2466.5,69.17866379627414
consumption_pc_monthly,Others,2466.6,69.19051540822161
consumption_pc_monthly,Others,2466.6666666666665,69.20893490822733
consumption_pc_monthly,Others,2466.75,69.24673786697463
consumption_pc_monthly,Others,2468.0,69.2468274442774
consumption_pc_monthly,Others,2468.75,69.25206838497729
consumption_pc_monthly,Others,2470.0,69.26020588129614
consumption_pc_monthly,Others,2470.25,69.26032754599096
consumption_pc_monthly,Others,2472.1666666666665,69.31060782083054
consumption_pc_monthly,Others,2472.3333333333335,69.31066531074129
consumption_pc_monthly,Others,2473.0,69.3146762347463
consumption_pc_monthly,Others,2473.5,69.3149342708573
consumption_pc_monthly,Others,2474.4,69.31918852425194
consumption_pc_monthly,Others,2475.0,69.37027721419447
consumption_pc_monthly,Others,2475.75,69.37877769913577
consumption_pc_monthly,Others,2476.25,69.38140172583833
consumption_pc_monthly,Others,2476.5,69.38302615006037
consumption_pc_monthly,Others,2476.6,69.38465257974441
consumption_pc_monthly,Others,2477.6666666666665,69.38521878851645
consumption_pc_monthly,Others,2478.4,69.38605407681024
consumption_pc_monthly,Others,2479.125,69.38818788838091
consumption_pc_monthly,Others,2479.25,69.4389595014111
consumption_pc_monthly,Others,2480.0,69.48863412672591
consumption_pc_monthly,Others,2481.0,69.49341180570322
consumption_pc_monthly,Others,2482.0,69.4938516703691
consumption_pc_monthly,Others,2483.0,69.497504285163
consumption_pc_monthly,Others,2483.25,69.49789647331221
consumption_pc_monthly,Others,2483.3333333333335,69.55812183422222
consumption_pc_monthly,Others,2483.5,69.57653531784193
consumption_pc_monthly,Others,2485.5,69.57666366741009
consumption_pc_monthly,Others,2486.1666666666665,69.57717840265741
consumption_pc_monthly,Others,2487.5,69.5865400329826
consumption_pc_monthly,Others,2487.6666666666665,69.59897210585208
consumption_pc_monthly,Others,2489.0,69.6001031864215
consumption_pc_monthly,Others,2489.5,69.6307065365798
consumption_pc_monthly,Others,2490.0,69.64331086526556
consumption_pc_monthly,Others,2490.4285714285716,69.65040217890643
consumption_pc_monthly,Others,2491.75,69.66300450213019
consumption_pc_monthly,Others,2493.4,69.66823875795674
consumption_pc_monthly,Others,2494.3333333333335,69.66863094610596
consumption_pc_monthly,Others,2494.5,69.67072197448724
consumption_pc_monthly,Others,2495.0,69.67565206857674
consumption_pc_monthly,Others,2495.75,69.68937009716124
consumption_pc_monthly,Others,2496.0,69.69234620277295
consumption_pc_monthly,Others,2496.5,69.69803636696142
consumption_pc_monthly,Others,2499.0,69.70343440218484
consumption_pc_monthly,Others,2499.25,69.70585900574588
consumption_pc_monthly,Others,2499.4,69.70602880152875
consumption_pc_monthly,Others,2500.0,71.84826876746567
consumption_pc_monthly,Others,2501.6,71.84871833856765
consumption_pc_monthly,Others,2502.0,71.8526731096366
consumption_pc_monthly,Others,2502.8333333333335,71.86721939402814
consumption_pc_monthly,Others,2502.8571428571427,71.87541371177039
consumption_pc_monthly,Others,2503.3,71.87595919743507
consumption_pc_monthly,Others,2504.1666666666665,71.88520571424131
consumption_pc_monthly,Others,2504.25,71.89430497665758
consumption_pc_monthly,Others,2505.0,71.90055132230805
consumption_pc_monthly,Others,2505.6666666666665,71.90122114661689
consumption_pc_monthly,Others,2506.3333333333335,71.90429351440474
consumption_pc_monthly,Others,2506.6666666666665,71.90720188887977
consumption_pc_monthly,Others,2507.3333333333335,71.9086638706796
consumption_pc_monthly,Others,2507.5,71.9099639448471
consumption_pc_monthly,Others,2508.0,71.9142506332472
consumption_pc_monthly,Others,2508.25,71.93407796757869
consumption_pc_monthly,Others,2508.3333333333335,71.93478143017018
consumption_pc_monthly,Others,2508.375,71.93608832290849
consumption_pc_monthly,Others,2508.5,71.93950362469876
consumption_pc_monthly,Others,2510.0,71.94497051411761
consumption_pc_monthly,Others,2510.1428571428573,71.95013257331208
consumption_pc_monthly,Others,2510.5,71.95795387512186
consumption_pc_monthly,Others,2511.8571428571427,71.95936205706104
consumption_pc_monthly,Others,2512.5,71.99253346816228
consumption_pc_monthly,Others,2513.3333333333335,71.99445871168469
consumption_pc_monthly,Others,2513.8333333333335,72.01228660039966
consumption_pc_monthly,Others,2514.0,72.01238687349978
consumption_pc_monthly,Others,2514.6,72.04255035899219
consumption_pc_monthly,Others,2515.0,72.04744368627831
consumption_pc_monthly,Others,2516.6666666666665,72.0488735806861
consumption_pc_monthly,Others,2516.75,72.05357272577139
consumption_pc_monthly,Others,2517.0,72.05731625484275
consumption_pc_monthly,Others,2518.4,72.0580823413277
consumption_pc_monthly,Others,2518.5555555555557,72.05866659925778
consumption_pc_monthly,Others,2518.75,72.06134054859444
consumption_pc_monthly,Others,2520.0,72.09943028840809
consumption_pc_monthly,Others,2520.5,72.1075123002782
consumption_pc_monthly,Others,2520.75,72.16243677054419
consumption_pc_monthly,Others,2521.4285714285716,72.16283986840669
consumption_pc_monthly,Others,2521.6,72.16543092531393
consumption_pc_monthly,Others,2522.3333333333335,72.16659141932605
consumption_pc_monthly,Others,2522.5,72.1711371331984
consumption_pc_monthly,Others,2525.0,72.24392492200809
consumption_pc_monthly,Others,2525.5,72.24435007995261
consumption_pc_monthly,Others,2527.5,72.24805483675858
consumption_pc_monthly,Others,2527.6666666666665,72.3006955403751
consumption_pc_monthly,Others,2527.777777777778,72.30082923784194
consumption_pc_monthly,Others,2527.8333333333335,72.3018948066526
consumption_pc_monthly,Others,2528.5714285714284,72.30256864188544
consumption_pc_monthly,Others,2529.25,72.31280585692092
consumption_pc_monthly,Others,2530.0,72.34019511997651
consumption_pc_monthly,Others,2530.25,72.34215646181497
consumption_pc_monthly,Others,2530.5,72.35278407345359
consumption_pc_monthly,Others,2531.0,72.37146695746897
consumption_pc_monthly,Others,2531.25,72.39502880966252
consumption_pc_monthly,Others,2531.5,72.39510501721863
consumption_pc_monthly,Others,2532.5,72.39523256460197
consumption_pc_monthly,Others,2533.25,72.39739739398495
consumption_pc_monthly,Others,2533.3,72.39821562248197
consumption_pc_monthly,Others,2533.3333333333335,72.44803592455665
consumption_pc_monthly,Others,2533.5,72.44822042706089
consumption_pc_monthly,Others,2535.5,72.45325012576318
consumption_pc_monthly,Others,2536.0,72.46941013857939
consumption_pc_monthly,Others,2537.5,72.5203477503844
consumption_pc_monthly,Others,2539.0,72.5250645970143
consumption_pc_monthly,Others,2540.0,72.53953512842114
consumption_pc_monthly,Others,2541.0,72.54248957504323
consumption_pc_monthly,Others,2541.5,72.54602721001567
consumption_pc_monthly,Others,2541.6,72.54640870236753
consumption_pc_monthly,Others,2541.6666666666665,72.54655309563171
consumption_pc_monthly,Others,2541.75,72.60903350497532
consumption_pc_monthly,Others,2542.0,72.61393485410946
consumption_pc_monthly,Others,2542.5,72.61431722886459
consumption_pc_monthly,Others,2543.0,72.61461505334172
consumption_pc_monthly,Others,2543.3333333333335,72.61615457967233
consumption_pc_monthly,Others,2543.4,72.63396174527993
consumption_pc_monthly,Others,2543.75,72.64868544620995
consumption_pc_monthly,Others,2544.1666666666665,72.64909456045847
consumption_pc_monthly,Others,2544.3333333333335,72.64956651251639
consumption_pc_monthly,Others,2544.5,72.64965742679384
consumption_pc_monthly,Others,2544.6666666666665,72.65097702079149
consumption_pc_monthly,Others,2546.0,72.65281201852378
consumption_pc_monthly,Others,2546.6,72.65695129209696
consumption_pc_monthly,Others,2546.6666666666665,72.662576613014
consumption_pc_monthly,Others,2547.1666666666665,72.67069204925082
consumption_pc_monthly,Others,2547.5,72.69759064260313
consumption_pc_monthly,Others,2548.0,72.69784199384078
consumption_pc_monthly,Others,2548.3333333333335,72.6989633947136
consumption_pc_monthly,Others,2550.0,72.9334418783495
consumption_pc_monthly,Others,2551.0,72.93397666821683
consumption_pc_monthly,Others,2551.3333333333335,72.97245346219697
consumption_pc_monthly,Others,2552.0,72.97318946675189
consumption_pc_monthly,Others,2552.5,72.97410061498836
consumption_pc_monthly,Others,2552.6666666666665,72.9870211381832
consumption_pc_monthly,Others,2552.8333333333335,72.98740190856874
consumption_pc_monthly,Others,2553.4,72.98832174714056
consumption_pc_monthly,Others,2554.25,72.99729284716511
consumption_pc_monthly,Others,2555.0,72.99791520887324
consumption_pc_monthly,Others,2555.25,72.999325048661
consumption_pc_monthly,Others,2555.5,73.03518872565188
consumption_pc_monthly,Others,2555.5555555555557,73.03540932647216
consumption_pc_monthly,Others,2555.714285714286,73.03598489406687
consumption_pc_monthly,Others,2556.5,73.03645417217545
consumption_pc_monthly,Others,2557.5,73.03674496416582
consumption_pc_monthly,Others,2558.0,73.05595060527652
consumption_pc_monthly,Others,2558.25,73.05734707531761
consumption_pc_monthly,Others,2558.3333333333335,73.06316291512488
consumption_pc_monthly,Others,2558.4,73.07053411104282
consumption_pc_monthly,Others,2558.5,73.07148670549401
consumption_pc_monthly,Others,2559.1666666666665,73.07529708329878
consumption_pc_monthly,Others,2559.4,73.09455532099291
consumption_pc_monthly,Others,2560.0,73.11966103131499
consumption_pc_monthly,Others,2561.5,73.14200722592162
consumption_pc_monthly,Others,2562.5,73.18633863197444
consumption_pc_monthly,Others,2563.3333333333335,73.18815959147271
consumption_pc_monthly,Others,2563.8333333333335,73.19830789769274
consumption_pc_monthly,Others,2564.0,73.20205142676409
consumption_pc_monthly,Others,2565.0,73.2309902434603
consumption_pc_monthly,Others,2565.75,73.23119145814788
consumption_pc_monthly,Others,2566.6,73.24363334441145
consumption_pc_monthly,Others,2566.6666666666665,73.26333032371278
consumption_pc_monthly,Others,2566.75,73.26765209432818
consumption_pc_monthly,Others,2566.8,73.2721443292138
consumption_pc_monthly,Others,2567.5,73.30358997341315
consumption_pc_monthly,Others,2567.75,73.3039429347256
consumption_pc_monthly,Others,2568.4,73.31571365970566
consumption_pc_monthly,Others,2568.75,73.31796378807248
consumption_pc_monthly,Others,2570.0,73.34831110758178
consumption_pc_monthly,Others,2570.3333333333335,73.35103853590519
consumption_pc_monthly,Others,2570.75,73.36863312254054
consumption_pc_monthly,Others,2571.0,73.40080768532906
consumption_pc_monthly,Others,2571.4285714285716,73.4065446436309
consumption_pc_monthly,Others,2572.3333333333335,73.41066966505412
consumption_pc_monthly,Others,2573.4,73.41533035874795
consumption_pc_monthly,Others,2575.0,73.50175440677141
consumption_pc_monthly,Others,2576.6,73.50340557048682
consumption_pc_monthly,Others,2577.0,73.50858233640263
consumption_pc_monthly,Others,2577.4285714285716,73.50942997834235
consumption_pc_monthly,Others,2577.777777777778,73.51101429332434
consumption_pc_monthly,Others,2578.4,73.51125494876463
consumption_pc_monthly,Others,2578.5,73.51733818350557
consumption_pc_monthly,Others,2579.0,73.5593125032181
consumption_pc_monthly,Others,2580.0,73.62682892178441
consumption_pc_monthly,Others,2583.0,73.67258754829565
consumption_pc_monthly,Others,2583.25,73.68752289231567
consumption_pc_monthly,Others,2583.3333333333335,73.71595432712526
consumption_pc_monthly,Others,2583.4,73.7693504214294
consumption_pc_monthly,Others,2583.5,73.80211365416439
consumption_pc_monthly,Others,2585.5,73.80488587113918
consumption_pc_monthly,Others,2586.0,73.8077603666761
consumption_pc_monthly,Others,2586.25,73.80810664311521
consumption_pc_monthly,Others,2587.5,73.84774326262014
consumption_pc_monthly,Others,2588.75,73.85689485422492
consumption_pc_monthly,Others,2588.8333333333335,73.8587880103553
consumption_pc_monthly,Others,2591.5,73.864424695557
consumption_pc_monthly,Others,2591.6666666666665,73.86608789204442
consumption_pc_monthly,Others,2592.4,73.8677584418925
consumption_pc_monthly,Others,2593.0,73.87242180953567
consumption_pc_monthly,Others,2593.1666666666665,73.8787510476156
consumption_pc_monthly,Others,2593.75,73.88125386419472
consumption_pc_monthly,Others,2593.8333333333335,73.88229670443603
consumption_pc_monthly,Others,2594.3333333333335,73.88713387878607
consumption_pc_monthly,Others,2594.5,73.88905912230848
consumption_pc_monthly,Others,2595.0,73.89827889962135
consumption_pc_monthly,Others,2597.5714285714284,73.90744787189682
consumption_pc_monthly,Others,2597.6666666666665,73.90797062899213
consumption_pc_monthly,Others,2598.0,73.91560742829769
consumption_pc_monthly,Others,2598.75,73.9195515035693
consumption_pc_monthly,Others,2600.0,74.16179355844878
consumption_pc_monthly,Others,2602.0,74.16193193532696
consumption_pc_monthly,Others,2602.6666666666665,74.16337453099409
consumption_pc_monthly,Others,2604.0,74.16685111970317
consumption_pc_monthly,Others,2604.125,74.16975235473346
consumption_pc_monthly,Others,2604.25,74.18270964473169
consumption_pc_monthly,Others,2605.5,74.21796566673578
consumption_pc_monthly,Others,2605.6666666666665,74.218404194427
consumption_pc_monthly,Others,2607.0,74.21928365636383
consumption_pc_monthly,Others,2607.1428571428573,74.22393098031098
consumption_pc_monthly,Others,2608.0,74.22690040104936
consumption_pc_monthly,Others,2608.25,74.23190469723296
consumption_pc_monthly,Others,2608.3333333333335,74.23220150560934
consumption_pc_monthly,Others,2609.0,74.23253997411638
consumption_pc_monthly,Others,2610.0,74.23861986642065
consumption_pc_monthly,Others,2611.0,74.26820644734367
consumption_pc_monthly,Others,2611.1666666666665,74.27044855386248
consumption_pc_monthly,Others,2612.5,74.27171822522601
consumption_pc_monthly,Others,2614.285714285714,74.27337607381476
consumption_pc_monthly,Others,2614.5,74.27666503149887
consumption_pc_monthly,Others,2615.75,74.28684475662361
consumption_pc_monthly,Others,2616.5,74.38310559576936
consumption_pc_monthly,Others,2616.6,74.38608437533043
consumption_pc_monthly,Others,2616.6666666666665,74.39735306632252
consumption_pc_monthly,Others,2616.75,74.43165448841344
consumption_pc_monthly,Others,2618.5555555555557,74.43227484465955
consumption_pc_monthly,Others,2619.0,74.45639186221439
consumption_pc_monthly,Others,2620.0,74.47371905391607
consumption_pc_monthly,Others,2620.75,74.47456715042719
consumption_pc_monthly,Others,2622.1666666666665,74.47760408838631
consumption_pc_monthly,Others,2622.3333333333335,74.48019514529356
consumption_pc_monthly,Others,2622.6666666666665,74.4823975971437
consumption_pc_monthly,Others,2622.7272727272725,74.4830179533898
consumption_pc_monthly,Others,2623.25,74.48330807689284
consumption_pc_monthly,Others,2625.0,74.70665116591107
consumption_pc_monthly,Others,2627.0,74.71356065099705
consumption_pc_monthly,Others,2627.5,74.74462124649192
consumption_pc_monthly,Others,2627.6666666666665,74.7471621668491
consumption_pc_monthly,Others,2628.25,74.74758999874295
consumption_pc_monthly,Others,2629.0,74.74972982669964
consumption_pc_monthly,Others,2629.25,74.75071084523228
consumption_pc_monthly,Others,2629.6666666666665,74.77202222144561
consumption_pc_monthly,Others,2630.0,74.7754141261792
consumption_pc_monthly,Others,2630.4285714285716,74.78195193230738
consumption_pc_monthly,Others,2631.1428571428573,74.79889407530457
consumption_pc_monthly,Others,2631.25,74.80703424557277
consumption_pc_monthly,Others,2632.5,74.81607553676743
consumption_pc_monthly,Others,2633.0,74.82606273753993
consumption_pc_monthly,Others,2633.25,74.8500554164506
consumption_pc_monthly,Others,2633.3,74.85950047399508
consumption_pc_monthly,Others,2633.3333333333335,74.86692669979037
consumption_pc_monthly,Others,2633.4,74.87043625829476
consumption_pc_monthly,Others,2633.5,74.88421712468866
consumption_pc_monthly,Others,2635.375,74.90055495513576
consumption_pc_monthly,Others,2635.5,74.90072341394398
consumption_pc_monthly,Others,2635.714285714286,74.94409620915957
consumption_pc_monthly,Others,2639.0,74.95558616945928
consumption_pc_monthly,Others,2640.0,74.96660925820481
consumption_pc_monthly,Others,2641.0,74.96672223256428
consumption_pc_monthly,Others,2641.6666666666665,75.00933629465561
consumption_pc_monthly,Others,2641.75,75.01035908027688
consumption_pc_monthly,Others,2642.5,75.01601715707329
consumption_pc_monthly,Others,2642.8571428571427,75.02788949212814
consumption_pc_monthly,Others,2643.0,75.02895773488815
consumption_pc_monthly,Others,2643.285714285714,75.03008258515561
consumption_pc_monthly,Others,2643.6,75.03482817674089
consumption_pc_monthly,Others,2644.0,75.04134191732503
consumption_pc_monthly,Others,2644.3333333333335,75.04348107679436
consumption_pc_monthly,Others,2644.5,75.04380195071477
consumption_pc_monthly,Others,2645.75,75.06092993319086
consumption_pc_monthly,Others,2645.875,75.0667624851815
consumption_pc_monthly,Others,2646.0,75.07090376421668
consumption_pc_monthly,Others,2646.6666666666665,75.10274047350651
consumption_pc_monthly,Others,2646.75,75.10353998435818
consumption_pc_monthly,Others,2647.1428571428573,75.10487361658986
consumption_pc_monthly,Others,2648.6666666666665,75.11080978411728
consumption_pc_monthly,Others,2650.0,75.29336453017228
consumption_pc_monthly,Others,2652.0,75.2934313789057
consumption_pc_monthly,Others,2653.4,75.29697703572613
consumption_pc_monthly,Others,2654.25,75.30351184703106
consumption_pc_monthly,Others,2655.0,75.31674789624762
consumption_pc_monthly,Others,2655.5,75.31911166746124
consumption_pc_monthly,Others,2656.25,75.3243599615218
consumption_pc_monthly,Others,2656.6,75.32522565261954
consumption_pc_monthly,Others,2656.6666666666665,75.32579252987892
consumption_pc_monthly,Others,2657.5,75.34420267106195
consumption_pc_monthly,Others,2657.777777777778,75.34943425293916
consumption_pc_monthly,Others,2658.0,75.3500158369199
consumption_pc_monthly,Others,2658.5,75.35896019745108
consumption_pc_monthly,Others,2660.6,75.35963403268393
consumption_pc_monthly,Others,2661.0,75.35990811249094
consumption_pc_monthly,Others,2661.8571428571427,75.36082795106276
consumption_pc_monthly,Others,2662.5,75.38837297166722
consumption_pc_monthly,Others,2663.0,75.4017560880973
consumption_pc_monthly,Others,2663.5,75.40392532949667
consumption_pc_monthly,Others,2664.285714285714,75.41313441101221
consumption_pc_monthly,Others,2666.0,75.42263495300543
consumption_pc_monthly,Others,2666.5,75.42280512314122
consumption_pc_monthly,Others,2666.6,75.42480898077413
consumption_pc_monthly,Others,2666.6666666666665,75.59333477141575
consumption_pc_monthly,Others,2666.714285714286,75.5976257916138
consumption_pc_monthly,Others,2666.75,75.60271097476482
consumption_pc_monthly,Others,2667.0,75.6030117940652
consumption_pc_monthly,Others,2668.0,75.60571047743323
consumption_pc_monthly,Others,2668.75,75.62823582664542
consumption_pc_monthly,Others,2669.5,75.62867435433664
consumption_pc_monthly,Others,2670.0,75.62947854459964
consumption_pc_monthly,Others,2670.375,75.62971920003993
consumption_pc_monthly,Others,2670.75,75.64652096069696
consumption_pc_monthly,Others,2672.0,75.65016488515552
consumption_pc_monthly,Others,2673.6666666666665,75.65108204977801
consumption_pc_monthly,Others,2675.0,75.6760313340639
consumption_pc_monthly,Others,2676.214285714286,75.69931541640035
consumption_pc_monthly,Others,2677.6666666666665,75.71547542921657
consumption_pc_monthly,Others,2677.8,75.71801634957373
consumption_pc_monthly,Others,2678.3333333333335,75.71850300835301
consumption_pc_monthly,Others,2678.5,75.72302532516866
consumption_pc_monthly,Others,2678.5714285714284,75.72357014234602
consumption_pc_monthly,Others,2680.0,75.75234183720868
consumption_pc_monthly,Others,2681.818181818182,75.75679396285425
consumption_pc_monthly,Others,2683.25,75.75702124854787
consumption_pc_monthly,Others,2683.3333333333335,75.75937432396415
consumption_pc_monthly,Others,2683.4,75.76654518759779
consumption_pc_monthly,Others,2683.5,75.79727555034957
consumption_pc_monthly,Others,2684.3333333333335,75.81197670988668
consumption_pc_monthly,Others,2685.0,75.8125700057655
consumption_pc_monthly,Others,2685.714285714286,75.81324384099834
consumption_pc_monthly,Others,2686.1666666666665,75.81396580731925
consumption_pc_monthly,Others,2686.6,75.8143187686317
consumption_pc_monthly,Others,2687.5,75.90416012390743
consumption_pc_monthly,Others,2688.4,75.9047798116662
consumption_pc_monthly,Others,2688.5,75.90564617125128
consumption_pc_monthly,Others,2688.8888888888887,75.90599111071572
consumption_pc_monthly,Others,2689.0,75.92798902342125
consumption_pc_monthly,Others,2690.4285714285716,75.93021508624403
consumption_pc_monthly,Others,2691.0,75.93133648711685
consumption_pc_monthly,Others,2691.6,75.93167714826234
consumption_pc_monthly,Others,2691.6666666666665,75.93248267550003
consumption_pc_monthly,Others,2691.75,75.94968953948154
consumption_pc_monthly,Others,2692.0,75.95083265282298
consumption_pc_monthly,Others,2693.75,75.95093559987244
consumption_pc_monthly,Others,2694.3333333333335,75.954581529793
consumption_pc_monthly,Others,2695.6666666666665,75.95768999589689
consumption_pc_monthly,Others,2695.75,75.98581058409606
consumption_pc_monthly,Others,2696.0,75.99241390198299
consumption_pc_monthly,Others,2697.5,75.9952235542485
consumption_pc_monthly,Others,2698.0,75.99584658444395
consumption_pc_monthly,Others,2700.0,76.13369792461444
consumption_pc_monthly,Others,2701.3333333333335,76.13830246537219
consumption_pc_monthly,Others,2701.6666666666665,76.14573470755349
consumption_pc_monthly,Others,2702.0,76.14688116333159
consumption_pc_monthly,Others,2702.6666666666665,76.14858446905906
consumption_pc_monthly,Others,2703.25,76.15700540400759
consumption_pc_monthly,Others,2705.5,76.16671518253641
consumption_pc_monthly,Others,2705.5555555555557,76.16955291126996
consumption_pc_monthly,Others,2708.25,76.19245689170822
consumption_pc_monthly,Others,2708.3333333333335,76.20865300284048
consumption_pc_monthly,Others,2708.5,76.21261044785876
consumption_pc_monthly,Others,2711.0,76.22137183003686
consumption_pc_monthly,Others,2712.0,76.22170107341869
consumption_pc_monthly,Others,2712.6666666666665,76.22969083403667
consumption_pc_monthly,Others,2714.0,76.23816190553528
consumption_pc_monthly,Others,2714.285714285714,76.24010051880435
consumption_pc_monthly,Others,2715.5,76.24033916878265
consumption_pc_monthly,Others,2716.5,76.24133922583457
consumption_pc_monthly,Others,2716.6,76.2415999358949
consumption_pc_monthly,Others,2716.6666666666665,76.24173898126041
consumption_pc_monthly,Others,2717.0,76.24345030883588
consumption_pc_monthly,Others,2717.5,76.25268746681944
consumption_pc_monthly,Others,2717.6666666666665,76.26814556793478
consumption_pc_monthly,Others,2720.75,76.27184831927873
consumption_pc_monthly,Others,2721.25,76.27224807470456
consumption_pc_monthly,Others,2721.4,76.27704246586524
consumption_pc_monthly,Others,2722.0,76.2787417606687
consumption_pc_monthly,Others,2722.3333333333335,76.28677697842542
consumption_pc_monthly,Others,2722.5,76.29924025628367
consumption_pc_monthly,Others,2723.6666666666665,76.3013419804623
consumption_pc_monthly,Others,2725.0,76.41369777523693
consumption_pc_monthly,Others,2725.5333333333333,76.42384608145696
consumption_pc_monthly,Others,2725.6666666666665,76.42610289469711
consumption_pc_monthly,Others,2727.2727272727275,76.43261663528126
consumption_pc_monthly,Others,2729.25,76.4421820205459
consumption_pc_monthly,Others,2730.0,76.44727589403226
consumption_pc_monthly,Others,2730.5,76.4756010393557
consumption_pc_monthly,Others,2730.6666666666665,76.501673382363
consumption_pc_monthly,Others,2733.0,76.50341412338116
consumption_pc_monthly,Others,2733.3333333333335,76.51386324890157
consumption_pc_monthly,Others,2733.4,76.51505449333106
consumption_pc_monthly,Others,2734.6666666666665,76.51576576385462
consumption_pc_monthly,Others,2735.25,76.51641820749276
consumption_pc_monthly,Others,2735.5,76.51969735178281
consumption_pc_monthly,Others,2736.0,76.51980965765495
consumption_pc_monthly,Others,2736.3636363636365,76.52136054827022
consumption_pc_monthly,Others,2737.75,76.52483400845857
consumption_pc_monthly,Others,2739.5,76.53175285236722
consumption_pc_monthly,Others,2740.0,76.53247013927678
consumption_pc_monthly,Others,2741.5,76.53368478076298
consumption_pc_monthly,Others,2741.75,76.53633367519437
consumption_pc_monthly,Others,2742.8571428571427,76.53751556080118
consumption_pc_monthly,Others,2743.8333333333335,76.53799687168178
consumption_pc_monthly,Others,2744.4444444444443,76.53824688594477
consumption_pc_monthly,Others,2748.3333333333335,76.57619022703224
